zip,zone,lat,lon
31764,8b,31.95,-84.08
30817,8a,33.79,-82.47
31052,8b,32.76,-83.86
30434,8b,32.99,-82.4
31316,8b,31.71,-81.74
31549,8b,31.93,-82.68
31815,8b,32.04,-84.79
30436,8b,32.2,-82.32
31054,8b,32.84,-83.19
31055,8b,32.06,-82.9
31201,8b,32.83,-83.65
31204,8b,32.83,-83.65
31206,8b,32.83,-83.65
31210,8b,32.83,-83.65
31211,8b,32.83,-83.65
31216,8b,32.83,-83.65
31217,8b,32.83,-83.65
31220,8b,32.83,-83.65
31816,8b,32.85,-84.61
31550,8b,31.1,-82.57
31057,8b,32.45,-83.94
31058,8b,32.5,-84.37
31765,8b,31.07,-84.09
31551,8b,31.47,-82.21
30439,8b,32.39,-82.06
31820,8b,32.58,-84.84
30441,8b,32.82,-82.23
31320,8b,31.8,-81.42
31060,8b,32.01,-83.06
31061,8a,33.08,-83.23
30442,8b,32.8,-81.94
31552,8b,31.26,-82.66
30820,8a,33.21,-82.7
31063,8b,32.29,-84.02
31064,8a,33.3,-83.68
31065,8b,32.56,-83.15
39866,8b,31.55,-84.62
39867,8b,31.82,-84.94
31638,9a,30.94,-83.5
31768,8b,31.16,-83.77
31788,8b,31.12,-83.68
30445,8b,32.18,-82.59
31050,8b,32.63,-83.96
31066,8b,32.83,-84.04
31553,8b,31.2,-81.98
31639,8b,31.2,-83.24
31641,9a,30.9,-83.07
30446,8b,32.58,-81.5
39870,8b,31.3,-84.37
31554,8b,31.51,-82.63
31771,8b,31.26,-83.68
30821,8a,33.46,-82.7
31772,8b,31.77,-83.97
31773,9a,30.97,-84.05
31774,8b,31.59,-83.24
31555,8b,31.66,-82.02
31068,8b,32.29,-84.06
31821,8b,32.14,-85.01
31775,8b,31.33,-83.59
39877,8b,31.92,-84.49
31557,8b,31.38,-82.13
31778,9a,30.96,-83.73
31642,8b,31.29,-82.85
31779,8b,31.12,-84.15
31321,8b,32.13,-81.62
30822,8b,32.9,-81.95
31069,8b,32.46,-83.73
31070,8b,32.19,-83.76
31822,8b,32.86,-84.85
31823,8b,32.78,-84.82
31071,8b,32.1,-83.5
31072,8b,31.94,-83.54
31780,8b,32.03,-84.39
31322,8b,32.1,-81.25
30450,8b,32.53,-81.93
31781,8b,31.51,-83.78
31824,8b,32.06,-84.54
31643,9a,30.78,-83.56
31645,8b,31.07,-83.19
31783,8b,31.8,-83.48
30452,8b,32.36,-81.88
30453,8b,32.08,-82.11
31075,8b,32.38,-82.99
31076,8b,32.55,-84.09
31077,8b,31.98,-83.2
31323,8b,31.72,-81.44
31825,8b,32.08,-84.67
31324,8b,31.93,-81.3
31326,8b,32.29,-81.23
31078,8b,32.71,-84.01
31079,8b,31.94,-83.45
30454,8b,32.36,-82.74
30455,8b,32.66,-81.82
31081,8b,32.42,-84.28
31562,9a,30.5,-82.12
31547,9a,30.8,-81.53
31558,9a,30.75,-81.57
31784,8b,31.26,-84.02
31082,8b,32.98,-82.81
30456,8b,32.97,-81.76
31401,8b,32.08,-81.1
31404,8b,32.08,-81.1
31405,8b,32.08,-81.1
31406,8b,32.08,-81.1
31407,8b,32.08,-81.1
31408,8b,32.08,-81.1
31410,8b,32.08,-81.1
31411,8b,32.08,-81.1
31415,8b,32.08,-81.1
31419,8b,32.08,-81.1
31421,8b,32.08,-81.1
31560,8b,31.48,-82.01
31085,8a,33.4,-83.58
39886,8b,31.73,-84.6
31826,8b,32.81,-84.69
31787,8b,31.9,-84.25
30457,8b,32.37,-82.59
31647,8b,31.16,-83.44
31087,8a,33.27,-82.97
31329,8b,32.36,-81.3
30823,8a,33.21,-82.46
31648,9a,30.7,-83.03
30458,8b,32.44,-81.77
30461,8b,32.44,-81.77
31649,9a,30.93,-83
31789,8b,31.51,-83.74
31563,8b,31.72,-82.19
30401,8b,32.59,-82.33
31790,8b,31.67,-83.63
30467,8b,32.75,-81.63
31791,8b,31.52,-83.83
31827,8b,32.67,-84.54
30470,8b,32.31,-82.55
31089,8b,32.93,-82.81
31757,9a,30.83,-83.97
31792,9a,30.83,-83.97
30824,8a,33.46,-82.5
31793,8b,31.46,-83.51
31794,8b,31.46,-83.51
31090,8b,32.82,-83.08
31331,8b,31.53,-81.52
30471,8b,32.58,-82.15
31328,8b,32.01,-80.85
31795,8b,31.47,-83.65
31091,8b,32.25,-83.73
30473,8b,32.03,-82.5
31601,9a,30.84,-83.27
31602,9a,30.84,-83.27
31605,9a,30.84,-83.27
31606,9a,30.84,-83.27
30474,8b,32.21,-82.4
31092,8b,32.08,-83.79
30477,8b,32.86,-82.4
31830,8b,32.88,-84.67
31028,8b,32.63,-83.67
31088,8b,32.61,-83.63
31093,8b,32.61,-83.63
31098,8b,32.61,-83.63
30828,8a,33.4,-82.66
31094,8a,33.13,-82.79
31796,8b,31.82,-83.92
31565,8b,31.09,-81.72
31831,8b,32.68,-84.73
31501,8b,31.21,-82.35
31503,8b,31.21,-82.35
30830,8a,33.09,-82.01
31566,8b,31.22,-81.79
31567,8b,31.6,-82.73
31832,8b,31.97,-84.61
31833,8b,32.87,-85.16
39897,9a,30.9,-84.32
31568,8b,31.03,-81.82
31650,8b,31.34,-83.04
31569,9a,30.95,-81.72
31836,8b,32.78,-84.56
31798,8b,31.62,-83.05
30818,8a,33.21,-82.28
30833,8a,33.2,-82.38
31096,8b,32.72,-82.72
31097,8b,32.91,-84.14
29801,8a,33.54,-81.72
29803,8a,33.54,-81.72
29805,8a,33.54,-81.72
29810,8a,33,-81.3
29812,8a,33.24,-81.36
29902,8b,32.42,-80.68
29906,8b,32.42,-80.68
29907,8b,32.43,-80.64
29817,8a,33.36,-81.28
29909,8b,32.3,-80.92
29910,8b,32.23,-80.86
29819,8a,34.04,-82.21
29911,8b,32.92,-81.18
29821,8a,33.63,-82.14
29916,8b,32.74,-80.92
29824,8a,33.78,-81.93
29918,8b,32.75,-81.24
29827,8b,32.95,-81.23
29922,8b,32.6,-81.24
29828,8a,33.52,-81.81
29829,8a,33.56,-81.81
29924,8b,32.86,-81.1
29927,8b,32.27,-81.07
29915,8b,32.12,-80.86
29926,8b,32.19,-80.74
29928,8b,32.19,-80.74
29929,8b,32.9,-80.93
29831,8a,33.32,-81.79
29832,8a,33.83,-81.8
29932,8b,32.81,-81.24
29835,8a,33.91,-82.29
29836,8a,33.06,-81.47
29838,8a,33.71,-82.18
29840,8a,34,-82.5
29809,8a,33.41,-81.68
29841,8a,33.51,-81.95
29842,8a,33.48,-81.89
29860,8a,33.51,-81.95
29843,8a,33.18,-81.18
29934,8b,32.6,-81.15
29845,8a,33.84,-82.25
29935,8b,32.38,-80.69
29912,8b,32.58,-80.92
29936,8b,32.48,-80.98
29920,8b,32.38,-80.56
29940,8b,32.56,-80.73
29941,8b,32.6,-80.79
29943,8b,32.46,-81.1
29847,8a,33.74,-81.84
29848,8a,33.98,-82.29
29849,8a,33.09,-81.2
29944,8b,32.85,-81.08
29851,8a,33.51,-81.82
29853,8a,33.4,-81.42
29856,8a,33.48,-81.51
29945,8b,32.69,-80.85
33430,10a,26.68,-80.67
33428,10a,26.37,-80.1
33431,10a,26.37,-80.1
33432,10a,26.37,-80.1
33433,10a,26.37,-80.1
33434,10a,26.37,-80.1
33486,10a,26.37,-80.1
33487,10a,26.37,-80.1
33496,10a,26.37,-80.1
33498,10a,26.37,-80.1
33426,10a,26.52,-80.08
33435,10a,26.52,-80.08
33436,10a,26.52,-80.08
33437,10a,26.52,-80.08
33472,10a,26.53,-80.19
33473,10a,26.49,-80.19
33438,10a,26.86,-80.63
33440,10a,26.75,-80.93
33004,10a,26.05,-80.14
33441,10a,26.31,-80.12
33442,10a,26.31,-80.12
33444,10a,26.45,-80.08
33445,10a,26.45,-80.08
33446,10a,26.45,-80.08
33483,10a,26.45,-80.08
33484,10a,26.45,-80.08
33301,10a,26.14,-80.13
33304,10a,26.14,-80.13
33305,10a,26.14,-80.13
33306,10a,26.14,-80.13
33308,10a,26.14,-80.13
33309,10a,26.14,-80.13
33311,10a,26.14,-80.13
33312,10a,26.14,-80.13
33313,10a,26.14,-80.13
33314,10a,26.14,-80.13
33315,10a,26.14,-80.13
33316,10a,26.14,-80.13
33317,10a,26.14,-80.13
33319,10a,26.14,-80.13
33321,10a,26.14,-80.13
33322,10a,26.14,-80.13
33323,10a,26.14,-80.13
33324,10a,26.14,-80.13
33325,10a,26.14,-80.13
33326,10a,26.11,-80.39
33327,10a,26.11,-80.39
33328,10a,26.14,-80.13
33330,10a,26.14,-80.13
33331,10a,26.14,-80.13
33332,10a,26.14,-80.13
33334,10a,26.14,-80.13
33351,10a,26.14,-80.13
33388,10a,26.14,-80.13
33394,10a,26.14,-80.13
34945,9b,27.44,-80.32
34946,9b,27.44,-80.32
34947,9b,27.44,-80.32
34949,9b,27.44,-80.32
34950,9b,27.44,-80.32
34951,9b,27.44,-80.32
34981,9b,27.44,-80.32
34982,9b,27.44,-80.32
34983,9b,27.27,-80.35
34952,9b,27.27,-80.35
34953,9b,27.27,-80.35
34984,9b,27.27,-80.35
34986,9b,27.27,-80.35
34987,9b,27.27,-80.35
33009,10a,25.98,-80.14
33010,10a,25.86,-80.29
33012,10a,25.86,-80.29
33013,10a,25.86,-80.29
33014,10a,25.86,-80.29
33015,10a,25.86,-80.29
33016,10a,25.86,-80.29
33018,10a,25.86,-80.29
33455,9b,27.07,-80.13
33019,10a,26.02,-80.16
33020,10a,26.02,-80.16
33021,10a,26.02,-80.16
33023,10a,26.02,-80.16
33024,10a,26.02,-80.16
33025,10a,26.02,-80.16
33026,10a,26.02,-80.16
33027,10a,26.02,-80.16
33028,10a,26,-80.34
33029,10a,26.02,-80.16
33030,10a,25.46,-80.45
33031,10a,25.46,-80.45
33032,10a,25.46,-80.45
33033,10a,25.46,-80.45
33034,10a,25.46,-80.45
33035,10a,25.46,-80.45
34956,9b,27.03,-80.46
33036,10b,24.92,-80.63
34957,9b,27.23,-80.23
33458,10a,26.92,-80.1
33469,10a,26.92,-80.1
33477,10a,26.92,-80.1
33478,10a,26.92,-80.1
33037,10a,25.08,-80.44
33040,10b,24.55,-81.78
33449,10a,26.58,-80.22
33460,10a,26.61,-80.05
33461,10a,26.61,-80.05
33462,10a,26.61,-80.05
33463,10a,26.61,-80.05
33467,10a,26.61,-80.05
33470,10a,26.78,-80.43
33050,10b,24.71,-81.08
33122,10a,25.79,-80.3
33125,10a,25.77,-80.2
33126,10a,25.77,-80.29
33127,10a,25.77,-80.2
33128,10a,25.77,-80.2
33129,10a,25.77,-80.2
33130,10a,25.77,-80.2
33131,10a,25.77,-80.2
33132,10a,25.77,-80.2
33133,10a,25.77,-80.2
33134,10a,25.77,-80.2
33135,10a,25.77,-80.2
33136,10a,25.77,-80.2
33137,10a,25.77,-80.2
33138,10a,25.77,-80.2
33142,10a,25.77,-80.2
33143,10a,25.77,-80.2
33144,10a,25.77,-80.2
33145,10a,25.77,-80.2
33146,10a,25.77,-80.2
33147,10a,25.77,-80.2
33149,10a,25.68,-80.16
33150,10a,25.77,-80.2
33155,10a,25.77,-80.2
33156,10a,25.77,-80.2
33157,10a,25.77,-80.2
33158,10a,25.77,-80.2
33160,10a,25.77,-80.2
33161,10a,25.77,-80.2
33162,10a,25.77,-80.2
33165,10a,25.77,-80.2
33166,10a,25.82,-80.3
33167,10a,25.77,-80.2
33168,10a,25.77,-80.2
33169,10a,25.77,-80.2
33170,10a,25.77,-80.2
33172,10a,25.79,-80.36
33173,10a,25.77,-80.2
33174,10a,25.77,-80.2
33175,10a,25.77,-80.2
33176,10a,25.77,-80.2
33177,10a,25.77,-80.2
33178,10a,25.85,-80.41
33179,10a,25.77,-80.2
33180,10a,25.77,-80.2
33181,10a,25.77,-80.2
33182,10a,25.78,-80.41
33183,10a,25.77,-80.2
33184,10a,25.77,-80.2
33185,10a,25.77,-80.2
33186,10a,25.77,-80.2
33187,10a,25.77,-80.2
33189,10a,25.77,-80.2
33190,10a,25.77,-80.2
33193,10a,25.77,-80.2
33194,10a,25.77,-80.2
33196,10a,25.77,-80.2
33109,10a,25.77,-80.2
33139,10a,25.77,-80.2
33140,10a,25.77,-80.2
33141,10a,25.77,-80.2
33154,10a,25.77,-80.2
33471,10a,26.83,-81.09
34972,9b,27.24,-80.82
34974,9b,27.24,-80.82
33054,10a,25.93,-80.26
33055,10a,25.93,-80.26
33056,10a,25.93,-80.26
33476,10a,26.81,-80.66
33480,10a,26.69,-80.03
34990,9b,27.16,-80.26
33060,10a,26.23,-80.13
33062,10a,26.23,-80.13
33063,10a,26.23,-80.13
33064,10a,26.23,-80.13
33065,10a,26.23,-80.13
33066,10a,26.23,-80.13
33067,10a,26.23,-80.13
33068,10a,26.23,-80.13
33069,10a,26.23,-80.13
33071,10a,26.23,-80.13
33073,10a,26.23,-80.13
33076,10a,26.23,-80.13
33493,10a,26.66,-80.71
34994,9b,27.19,-80.24
34996,9b,27.19,-80.24
34997,9b,27.19,-80.24
33042,10b,24.66,-81.45
33043,10b,24.67,-81.35
33070,10a,25.01,-80.51
33401,10a,26.74,-80.12
33403,10a,26.74,-80.12
33404,10a,26.74,-80.12
33405,10a,26.74,-80.12
33406,10a,26.74,-80.12
33407,10a,26.74,-80.12
33408,10a,26.81,-80.08
33409,10a,26.74,-80.12
33410,10a,26.74,-80.12
33411,10a,26.74,-80.12
33412,10a,26.74,-80.12
33413,10a,26.74,-80.12
33414,10a,26.74,-80.12
33415,10a,26.74,-80.12
33417,10a,26.74,-80.12
33418,10a,26.74,-80.12
32701,9b,28.66,-81.39
32714,9b,28.66,-81.39
32702,9a,29.04,-81.59
33920,10a,26.71,-81.61
32703,9b,28.68,-81.51
32712,9b,28.68,-81.51
34266,9b,27.21,-81.85
34269,9b,27.21,-81.85
34705,9b,28.71,-81.73
32102,9a,29.14,-81.53
33823,9b,28.07,-81.79
33825,9b,27.59,-81.5
33827,9b,27.83,-81.52
33830,9b,27.89,-81.84
33922,10a,26.7,-82.05
34134,10a,26.34,-81.78
34135,10a,26.34,-81.78
33834,9b,27.63,-81.82
34201,9b,27.48,-82.57
34202,9b,27.48,-82.57
34203,9b,27.48,-82.57
34205,9b,27.48,-82.57
34207,9b,27.48,-82.57
34208,9b,27.48,-82.57
34209,9b,27.48,-82.57
34210,9b,27.48,-82.57
34211,9b,27.48,-82.57
34212,9b,27.48,-82.57
34217,9b,27.46,-82.69
33510,9b,27.92,-82.29
33511,9b,27.92,-82.29
34601,9b,28.55,-82.39
34602,9b,28.55,-82.39
34604,9b,28.48,-82.42
34606,9b,28.44,-82.56
34607,9b,28.44,-82.56
34608,9b,28.44,-82.56
34609,9b,28.55,-82.39
34610,9b,28.55,-82.39
34613,9b,28.55,-82.39
34614,9b,28.55,-82.39
32110,9a,29.46,-81.25
33513,9b,28.66,-82.11
32920,9b,28.4,-80.6
32707,9b,28.66,-81.32
32708,9b,28.68,-81.27
32730,9b,28.66,-81.32
33514,9b,28.64,-81.99
32709,9b,28.53,-81.02
32113,9a,29.41,-82.11
33755,9b,27.97,-82.76
33756,9b,27.97,-82.76
33759,9b,27.97,-82.76
33760,9b,27.97,-82.76
33761,9b,27.97,-82.76
33762,9b,27.97,-82.76
33763,9b,27.97,-82.76
33764,9b,27.97,-82.76
33765,9b,27.97,-82.76
33767,9b,27.98,-82.82
34711,9b,28.55,-81.75
34714,9b,28.53,-81.76
34715,9b,28.63,-81.75
32922,9b,28.37,-80.75
32926,9b,28.37,-80.75
32927,9b,28.37,-80.75
32931,9b,28.33,-80.62
34215,9b,27.46,-82.67
32112,9a,29.43,-81.51
33523,9b,28.36,-82.19
33525,9b,28.36,-82.19
33837,9b,28.16,-81.6
33896,9b,28.16,-81.6
33897,9b,28.16,-81.6
32114,9a,29.19,-81.05
32117,9a,29.19,-81.05
32118,9a,29.19,-81.05
32119,9a,29.19,-81.05
32124,9a,29.19,-81.05
32713,9b,28.88,-81.32
32720,9a,29.05,-81.31
32724,9a,29.05,-81.31
32130,9a,29.11,-81.35
32725,9b,28.9,-81.2
32738,9b,28.9,-81.2
33527,9b,27.99,-82.22
33838,9b,28.02,-81.62
34698,9b,28.02,-82.77
33839,9b,27.97,-81.75
32131,9a,29.65,-81.59
32132,9b,28.96,-80.9
32141,9b,28.96,-80.9
34222,9b,27.52,-82.52
34223,10a,26.95,-82.35
34224,10a,26.95,-82.35
33928,10a,26.44,-81.81
32726,9b,28.85,-81.68
32736,9b,28.85,-81.68
32948,9b,27.76,-80.59
32136,9a,29.47,-81.13
32137,9a,29.57,-81.21
32143,9a,29.42,-81.16
32164,9a,29.57,-81.21
32140,9a,29.73,-81.88
32134,9a,29.34,-81.85
33841,9b,27.75,-81.79
33901,10a,26.63,-81.85
33903,10a,26.63,-81.85
33904,10a,26.63,-81.99
33905,10a,26.63,-81.85
33907,10a,26.63,-81.85
33908,10a,26.63,-81.85
33909,10a,26.63,-81.99
33912,10a,26.63,-81.85
33913,10a,26.63,-81.85
33914,10a,26.63,-81.99
33916,10a,26.63,-81.85
33917,10a,26.63,-81.85
33919,10a,26.63,-81.85
33966,10a,26.57,-81.82
33967,10a,26.47,-81.8
33990,10a,26.63,-81.99
33991,10a,26.63,-81.99
33993,10a,26.63,-81.99
33931,10a,26.48,-81.95
33843,9b,27.74,-81.53
34731,9b,28.85,-81.9
32732,9b,28.73,-81.11
32139,9a,29.39,-81.63
33534,9b,27.84,-82.37
34734,9b,28.54,-81.52
32735,9b,28.88,-81.73
32949,9b,27.92,-80.52
34736,9b,28.56,-81.85
33844,9b,28.1,-81.62
32145,9a,29.71,-81.5
34737,9b,28.71,-81.77
34142,10a,26.41,-81.42
33785,9b,27.88,-82.84
33786,9b,27.91,-82.84
32148,9a,29.61,-81.89
33849,9b,28.11,-82.02
34739,9b,27.88,-80.99
34741,9b,28.3,-81.41
34743,9b,28.3,-81.41
34744,9b,28.3,-81.41
34746,9b,28.3,-81.41
34747,9b,28.3,-81.41
34758,9b,28.3,-81.41
34759,9b,28.08,-81.44
33935,10a,26.64,-81.34
32159,9b,28.92,-81.92
32162,9b,28.92,-81.92
32163,9b,28.93,-81.95
33850,9b,28.09,-81.72
32744,9b,28.98,-81.23
33801,9b,28.04,-81.96
33803,9b,28.04,-81.96
33805,9b,28.04,-81.96
33809,9b,28.04,-81.96
33810,9b,28.04,-81.96
33811,9b,28.04,-81.96
33812,9b,27.97,-81.89
33813,9b,28.04,-81.96
33815,9b,28.04,-81.96
32746,9b,28.75,-81.33
33538,9b,28.79,-82.13
33852,9b,27.29,-81.36
33853,9b,27.9,-81.58
33859,9b,27.9,-81.58
33867,9b,27.88,-81.47
33898,9b,27.9,-81.58
34637,9b,28.24,-82.49
34638,9b,28.27,-82.52
34639,9b,28.25,-82.49
33770,9b,27.9,-82.78
33771,9b,27.9,-82.78
33772,9b,27.84,-82.78
33773,9b,27.9,-82.78
33774,9b,27.9,-82.78
33776,9b,27.84,-82.78
33777,9b,27.9,-82.78
33778,9b,27.9,-82.78
34748,9b,28.8,-81.88
34788,9b,28.8,-81.88
33936,10a,26.6,-81.63
33971,10a,26.6,-81.63
33972,10a,26.6,-81.63
33973,10a,26.59,-81.72
33974,10a,26.56,-81.59
33976,10a,26.6,-81.68
33547,9b,27.85,-82.17
34228,9b,27.37,-82.62
32750,9b,28.7,-81.34
32779,9b,28.7,-81.34
33857,9b,27.45,-81.26
33548,9b,28.13,-82.46
33549,9b,28.13,-82.46
33558,9b,28.13,-82.46
33559,9b,28.13,-82.46
32751,9b,28.62,-81.36
32950,9b,27.98,-80.58
34145,10a,25.94,-81.73
34753,9b,28.57,-81.88
32901,9b,28.08,-80.6
32903,9b,28.08,-80.56
32904,9b,28.08,-80.6
32905,9b,27.98,-80.66
32907,9b,27.98,-80.66
32908,9b,27.98,-80.66
32909,9b,27.98,-80.66
32925,9b,28.23,-80.6
32934,9b,28.08,-80.6
32935,9b,28.08,-80.6
32937,9b,28.17,-80.6
32940,9b,28.08,-80.6
32951,9b,28.06,-80.55
32952,9b,28.32,-80.68
32953,9b,28.32,-80.68
32754,9b,28.68,-80.84
34756,9b,28.59,-81.67
32757,9b,28.8,-81.64
33860,9b,27.9,-81.97
34251,9b,27.35,-82.16
34102,10a,26.14,-81.79
34103,10a,26.14,-81.79
34104,10a,26.14,-81.79
34105,10a,26.14,-81.79
34108,10a,26.14,-81.79
34109,10a,26.14,-81.79
34110,10a,26.14,-81.79
34112,10a,26.14,-81.79
34113,10a,26.14,-81.79
34114,10a,26.14,-81.79
34116,10a,26.14,-81.79
34117,10a,26.14,-81.79
34119,10a,26.14,-81.79
34120,10a,26.14,-81.79
34652,9b,28.24,-82.71
34653,9b,28.24,-82.71
34654,9b,28.24,-82.71
34655,9b,28.24,-82.71
32168,9a,29.02,-80.92
32169,9a,29.02,-80.92
34275,9b,27.12,-82.43
32759,9b,28.86,-80.85
34141,10a,25.9,-81.3
32179,9a,29.04,-81.92
34761,9b,28.57,-81.53
33556,9b,28.2,-82.59
34762,9b,28.74,-81.89
34677,9b,28.04,-82.67
33865,9b,27.49,-81.92
32763,9b,28.93,-81.29
32801,9b,28.5,-81.37
32803,9b,28.5,-81.37
32804,9b,28.5,-81.37
32805,9b,28.5,-81.37
32806,9b,28.5,-81.37
32807,9b,28.5,-81.37
32808,9b,28.5,-81.37
32809,9b,28.5,-81.37
32810,9b,28.5,-81.37
32811,9b,28.5,-81.37
32812,9b,28.5,-81.37
32814,9b,28.5,-81.37
32817,9b,28.5,-81.37
32818,9b,28.5,-81.37
32819,9b,28.5,-81.37
32820,9b,28.5,-81.37
32821,9b,28.5,-81.37
32822,9b,28.5,-81.37
32824,9b,28.5,-81.37
32825,9b,28.5,-81.37
32826,9b,28.5,-81.37
32827,9b,28.5,-81.37
32828,9b,28.5,-81.37
32829,9b,28.5,-81.37
32831,9b,28.5,-81.37
32832,9b,28.5,-81.37
32833,9b,28.5,-81.37
32834,9b,28.5,-81.37
32835,9b,28.5,-81.37
32836,9b,28.5,-81.37
32837,9b,28.5,-81.37
32839,9b,28.5,-81.37
32174,9a,29.28,-81.06
32176,9a,29.28,-81.06
34229,9b,27.19,-82.49
32764,9b,28.84,-81.16
32765,9b,28.65,-81.18
32766,9b,28.65,-81.18
32767,9b,28.98,-81.54
32177,9a,29.64,-81.65
34221,9b,27.52,-82.57
34683,9b,28.08,-82.76
34684,9b,28.08,-82.76
34685,9b,28.08,-82.76
34219,9b,27.58,-82.42
32180,9a,29.23,-81.46
33781,9b,27.85,-82.7
33782,9b,27.85,-82.7
33946,10a,26.83,-82.2
33947,10a,26.85,-82.29
33563,9b,28.01,-82.14
33565,9b,28,-82.12
33566,9b,28,-82.12
33567,9b,28,-82.12
33868,9b,28.18,-81.82
32181,9a,29.49,-81.59
32127,9a,29.19,-81.05
32128,9a,29.1,-81
32129,9a,29.1,-81
34667,9b,28.35,-82.69
34668,9b,28.3,-82.7
34669,9b,28.35,-82.69
33948,10a,26.98,-82.1
33950,10a,26.89,-82.05
33952,10a,26.98,-82.1
33953,10a,26.98,-82.1
33954,10a,26.98,-82.1
33955,10a,26.89,-82.05
33980,10a,26.98,-82.1
33981,10a,26.98,-82.1
33982,10a,26.89,-82.05
33983,10a,26.89,-82.05
33569,9b,27.83,-82.29
33578,9b,27.88,-82.33
33579,9b,27.79,-82.29
32955,9b,28.31,-80.72
33570,9b,27.71,-82.42
33572,9b,27.78,-82.39
33573,9b,27.72,-82.35
34695,9b,28,-82.69
34769,9b,28.24,-81.28
34771,9b,28.24,-81.28
34772,9b,28.24,-81.28
34773,9b,28.24,-81.28
33956,10a,26.49,-82.08
33701,9b,27.75,-82.64
33702,9b,27.75,-82.64
33703,9b,27.75,-82.64
33704,9b,27.75,-82.64
33705,9b,27.75,-82.64
33706,9b,27.75,-82.64
33707,9b,27.75,-82.64
33708,9b,27.75,-82.64
33709,9b,27.75,-82.64
33710,9b,27.75,-82.64
33711,9b,27.75,-82.64
33712,9b,27.75,-82.64
33713,9b,27.75,-82.64
33714,9b,27.75,-82.64
33715,9b,27.75,-82.64
33716,9b,27.75,-82.64
33730,9b,27.75,-82.64
33576,9b,28.33,-82.27
32771,9b,28.78,-81.27
32773,9b,28.78,-81.27
33957,10a,26.44,-82.1
32187,9a,29.6,-81.58
34231,9b,27.33,-82.54
34232,9b,27.33,-82.54
34233,9b,27.33,-82.54
34234,9b,27.33,-82.54
34235,9b,27.33,-82.54
34236,9b,27.33,-82.54
34237,9b,27.33,-82.54
34238,9b,27.33,-82.54
34239,9b,27.33,-82.54
34240,9b,27.33,-82.54
34241,9b,27.33,-82.54
34242,9b,27.33,-82.54
34243,9b,27.33,-82.54
32189,9a,29.55,-81.65
32958,9b,27.78,-80.48
32976,9b,27.78,-80.48
33870,9b,27.49,-81.45
33872,9b,27.49,-81.45
33875,9b,27.41,-81.48
33876,9b,27.42,-81.34
33584,9b,27.99,-82.27
32190,9a,29.31,-81.49
32776,9b,28.81,-81.49
33585,9b,28.73,-82.01
33602,9b,27.95,-82.48
33603,9b,27.95,-82.48
33604,9b,27.95,-82.48
33605,9b,27.95,-82.48
33606,9b,27.95,-82.48
33607,9b,27.95,-82.48
33609,9b,27.95,-82.48
33610,9b,27.95,-82.48
33611,9b,27.95,-82.48
33612,9b,27.95,-82.48
33613,9b,27.95,-82.48
33614,9b,27.95,-82.48
33615,9b,27.95,-82.48
33616,9b,27.95,-82.48
33617,9b,27.95,-82.48
33618,9b,27.95,-82.48
33619,9b,27.95,-82.48
33621,9b,27.95,-82.48
33624,9b,27.95,-82.48
33625,9b,27.95,-82.48
33626,9b,27.95,-82.48
33629,9b,27.95,-82.48
33634,9b,27.95,-82.48
33635,9b,27.95,-82.48
33637,9b,27.95,-82.48
33647,9b,27.95,-82.48
34688,9b,28.14,-82.78
34689,9b,28.14,-82.78
34690,9b,28.18,-82.74
34691,9b,28.18,-82.74
32778,9b,28.8,-81.73
33592,9b,28.07,-82.3
32780,9b,28.58,-80.82
32796,9b,28.58,-80.82
32784,9b,28.92,-81.66
33594,9b,27.94,-82.25
33596,9b,27.88,-82.24
34285,9b,27.09,-82.43
34286,9b,27.04,-82.19
34287,9b,27.04,-82.19
34288,9b,27.04,-82.19
34289,9b,27.04,-82.19
34291,9b,27.17,-82.28
34292,9b,27.09,-82.43
34293,9b,27.09,-82.43
33960,9b,27.06,-81.35
32960,9b,27.64,-80.39
32962,9b,27.64,-80.39
32963,9b,27.64,-80.39
32966,9b,27.64,-80.39
32967,9b,27.64,-80.39
32968,9b,27.64,-80.39
33873,9b,27.54,-81.8
33597,9b,28.61,-82.05
32195,9b,28.98,-81.92
32193,9a,29.48,-81.66
34785,9b,28.85,-82.04
33598,9b,27.71,-82.3
34786,9b,28.49,-81.53
34787,9b,28.56,-81.58
33880,9b,28.04,-81.72
33881,9b,28.04,-81.72
33884,9b,28.04,-81.72
32789,9b,28.59,-81.34
32792,9b,28.59,-81.34
34797,9b,28.74,-81.82
32798,9b,28.73,-81.6
33540,9b,28.23,-82.17
33541,9b,28.23,-82.17
33542,9b,28.23,-82.17
33543,9b,28.23,-82.17
33544,9b,28.23,-82.17
33545,9b,28.28,-82.29
33890,9b,27.49,-81.79
36310,8b,31.56,-85.25
35005,8a,33.59,-86.95
35540,8a,34.19,-87.17
35006,8a,33.42,-87.19
35441,8b,32.87,-87.73
35007,8a,33.22,-86.82
36720,8b,32.23,-87.41
35950,8a,34.26,-86.2
35951,8a,34.26,-86.2
35010,8b,32.92,-85.93
36250,8a,33.78,-85.9
35442,8a,33.12,-88.15
35014,8a,33.33,-86.18
35952,8a,34.03,-86.31
36420,8b,31.3,-86.48
36421,8b,31.37,-86.47
35610,8a,34.91,-87.27
36721,8b,32.07,-87.56
36201,8a,33.66,-85.81
36203,8a,33.66,-85.81
36205,8a,33.66,-85.81
